,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,T_pyMelt,T_MELTS,F_MELTS,F_pyMelt,P,Augite,Garnet,Liquid,Olivine,Orthopyroxene,X,Spinel,Plagioclase
26,38.6927950979273,2.42649798612999,1.35430215692562,2.04359742558313,18.8487414369739,28.1700592243568,5.16188220684751,3.30212446525571,1623.2295939156213,1585.299999999997,0.024814400488152557,0.031284813815278006,4293.0,11.1403856742765,14.5082919008151,0.623503328409448,50.1144222765971,19.5033968199018,0.0065022768631708035,,
27,38.7128737419423,2.42644938471346,1.40440232915139,2.04116505078098,18.7477936125648,28.1580786503448,5.18749909705922,3.32173813344314,1621.9141136197675,1584.9999999999964,0.026238177565341185,0.03268566060072732,4271.0,11.0923575989966,14.4822960227396,0.624401938026678,50.0211562032066,19.5297882370305,0.0065211690655527735,,
28,38.7324298931444,2.42650000982006,1.45387120385459,2.03882171201334,18.6484421511922,28.146453796341,5.21190920392915,3.34157202970522,1620.5933591608034,1584.6999999999957,0.02766195464252967,0.0340969303165559,4250.0,11.0439691026864,14.4572017134913,0.624788418873645,49.9283247027724,19.5557160621763,0.006534760159749448,,
29,38.7513458331734,2.42849990059916,1.50507305681251,2.03658025460663,18.5485724401208,28.1288821122105,5.23315285757989,3.36789354489708,1619.2674162751775,1584.2999999999943,0.029085731719719312,0.03551846806526806,4229.0,11.0045418511178,14.430532319043,0.616480523169082,49.8431573499517,19.5752879567184,0.006457321914413765,,
30,38.7733674509744,2.42349097005506,1.55936206266416,2.03160109724214,18.4482614510306,28.1209317010296,5.26438651470602,3.37859875229804,1617.9363637871663,1584.0999999999935,0.030407810434251673,0.03695013198220338,4207.0,10.9370400444185,14.4031934783106,0.629651819423716,49.714888903788,19.6552257540592,0.006604277526995131,,
31,38.6973641708385,2.45760245006441,1.58891637751492,2.10818032587013,18.4300277431235,28.2162280649864,5.38196237522472,3.11971849237744,1616.6002743407048,1586.1999999999907,0.03193328587409672,0.03839179185082856,4186.0,10.7128934207407,14.4071330127633,0.619173750129248,49.5489493555417,19.9018504608251,0.006504609204005123,,
32,38.7173488763288,2.45525698675706,1.64598565188321,2.1048786643582,18.3272790306837,28.2032482304391,5.41074385741477,3.13525870213522,1615.2592150339844,1585.8999999999983,0.03335706295128563,0.039843327901815793,4164.0,10.6607941082959,14.3803328733568,0.624769221444574,49.4517979598362,19.9323058370666,0.006573058615934493,,
33,38.7358262715229,2.45564799384536,1.70253760458316,2.10222212097886,18.2263107097268,28.1850547981395,5.43442511142518,3.15797538977825,1613.9132479722225,1585.4999999999977,0.03478084002847484,0.04130462976674532,4143.0,10.6186775262428,14.3530174940987,0.619516094687551,49.3639786877642,19.9548101972068,0.006527405907570863,,
34,38.7558855264534,2.45236324114398,1.76282989010172,2.09861509069497,18.1224926564297,28.1714447382993,5.46446990676839,3.17189895010852,1612.5624307511912,1585.199999999997,0.03620461710566318,0.042775595562741374,4121.0,10.5642896883647,14.3259480174077,0.627592948855721,49.2647587242162,19.9874106211558,0.006622274441866837,,
35,38.7753899412162,2.44931112284503,1.82220262149365,2.09517436097822,18.0203721894639,28.1582209970067,5.49318606656969,3.18614270042654,1611.2068168818573,1584.8999999999955,0.037628394182853256,0.04425613108826079,4100.0,10.5097249816246,14.2997981079712,0.634847794659331,49.1662485608826,20.0193805548623,0.006708737130501225,,
