,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,T_pyMelt,T_MELTS,F_MELTS,F_pyMelt,P,Augite,Garnet,Liquid,Olivine,X,Orthopyroxene
41,50.1049068876942,1.62759142240203,5.42526661697139,0.307499847923818,11.3245011840883,18.0582232089594,12.4323522083311,0.71965862362973,1525.3250743254437,1685.9999999999982,0.23784217386944706,0.2533940640358098,3640.0,27.7155186737053,33.1772813254085,1.19239069679784,,0.015687287156924603,13.9248093040884
42,51.036780039332,1.49776746800188,5.69371633412109,0.310191446331878,10.6555262290444,17.547872861566,12.6283724985831,0.629773123019651,1524.7753350766948,1686.5999999999976,0.24596410307831088,0.261661988482323,3620.0,26.5138602501433,33.1099573727422,1.18676418636386,,0.015781438648455572,14.3894181907507
43,51.436655782988,1.34967785676399,5.87924844442895,0.321848434050132,10.2888042006456,17.3915266099405,12.7933124209867,0.538926250196138,1524.2248145070548,1687.1999999999962,0.25408603228717425,0.2699948215480172,3600.0,25.2546479009578,33.001964311235,1.20834232734601,,0.016243343558892436,14.9250454604613
44,50.8612820758688,1.17310049519817,5.90997251029706,0.34007887940899,10.4734100728388,17.9244496888293,12.7523137342239,0.565392543334955,1523.6735306106966,1687.099999999869,0.2625087736889608,0.27839124589236636,3580.0,24.3165070122143,32.8411412647482,1.19549690416484,,0.016254206718760586,15.1968548188726
45,50.6215581143946,1.00262075340805,5.99493995521989,0.353541731091135,10.4695417206621,18.2434003098301,12.7226143413947,0.591783073999358,1523.1215009042864,1686.6999999999957,0.2708312443597707,0.28684997898312375,3560.0,23.3647790440901,32.6818980146821,1.17497194460647,,0.01615747998633758,15.4983509966214
46,50.0894952170365,0.824614828291213,6.02757995987076,0.373287356996382,10.6383463472247,18.7644655306954,12.6646479378252,0.61756282205991,1522.5687424565494,1686.0999999999963,0.27885290283766256,0.29536977092552696,3540.0,22.4377961838949,32.5219384432041,1.21291896603212,,0.01686483545650892,15.7473464068688
47,51.175477104275,0.678702802135355,6.33565543882993,0.37556416676344,9.90474760442954,18.1179399966878,12.9049293942976,0.506983492581314,1522.0152719154435,1687.0999999999945,0.28747618570139377,0.3039494024668873,3520.0,21.1741652811521,32.4238020599334,1.18788713721331,,0.016716677979359836,16.2741455217012
48,50.2943005865056,0.505322341276366,6.30906014842891,0.405678877049782,10.2522901848096,18.8767358880306,12.8215731315968,0.53503884230238,1521.4611055331775,1686.499999999994,0.2957986563722052,0.3125876831592519,3500.0,20.1853476942076,32.2785326859157,1.18840509713847,,0.016921616077722777,16.5777145227382
49,50.7057105538101,0.505137947238962,6.5070776609485,0.407034316524955,9.80273911277789,18.6524258885006,12.8718989643274,0.547975555871622,1520.9062591892814,1685.399999999995,0.30412112704301614,0.3212834496649698,3480.0,19.1435848607901,32.0771875117676,1.2421719120002,,0.017898730720463975,16.9370557154421
50,50.9344574993972,0.510577910572194,6.67183336874278,0.413636462497419,9.47098142176064,18.5400630371539,12.8903608641817,0.568089435694195,1520.3507484119125,1683.9999999999955,0.31304522209966806,0.330035564191621,3460.0,18.1392589669984,31.8523261110606,1.21836478190521,,0.017783751013066822,17.3000501400359
51,49.9939315683528,0.513364109469488,6.62942701822291,0.447707615089643,9.76504647177974,19.2471748470512,12.8060574308387,0.597290939195511,1519.79458839756,1682.199999999997,0.32166850496340216,0.3388429130443424,3440.0,17.2410271932818,31.6416519780509,1.18526397373991,,0.01752053176260032,17.5820568549273
52,51.3467214167794,0.553775706451563,6.97889841683293,0.445435400300807,8.90491779814258,18.2182597591252,13.0855675592954,0.466423943072077,1519.263658994871,1682.0999999999963,0.33009124636518544,0.3436575583585658,3420.0,16.350691267753,31.5048526886655,0.921170178883463,,0.013787908679590812,18.0332858646981
53,51.0041042012907,0.58002891960937,7.03055151133324,0.464032920377399,8.97529383243043,18.4224524699694,13.0268857096148,0.496650435374672,1518.737748029517,1680.099999999998,0.33590694876165605,0.34506386579945897,3400.0,16.1024066181386,31.3864797489411,0.637472917699836,,0.009625138422162699,18.1036407152205
54,50.8128395365461,0.586876065171269,7.107955118169,0.473272853998857,8.97766516242336,18.5308255257451,12.9990481007582,0.51151763718811,1518.2117268047532,1678.2999999999988,0.33901534142183853,0.34653898324673366,3380.0,15.9458331354895,31.3007772333321,0.541111512730739,,0.008208609113026982,18.1322781184477
55,50.6583159095631,0.588337670155856,7.18979546127683,0.479259721817408,8.97819946079213,18.6077468572896,12.9764584481334,0.521886470971653,1517.685587045328,1676.4999999999914,0.3412212975032589,0.3480766764640495,3360.0,15.8295215055065,31.1997206010942,0.489342134623898,,0.0074481299029512645,18.1814157587754
56,50.1342452451459,0.58535625435796,7.20303215059449,0.494680061581713,9.18772620063917,18.9414130809391,12.9216250328046,0.531921973936985,1517.1593210254375,1674.5999999999922,0.3427253584678621,0.3496731933313451,3340.0,15.753990417098,31.1363198074783,0.466683685161809,,0.00711950702001233,18.193006090262
57,50.4945140406264,0.581378881795814,7.37580662254361,0.48494439342604,8.93883277540775,18.6444860226557,12.9475090436065,0.53252821993816,1516.6329213788424,1672.8999999999119,0.34412914870149397,0.3513258458413512,3320.0,15.6332682672762,31.0610002827474,0.484859047803305,,0.007412613481169622,18.2308724021731
58,49.9977368968834,0.575811948002249,7.39504462106334,0.499576836446654,9.1300452519158,18.9634087071818,12.8976351138488,0.540740624657912,1516.1063810052915,1670.9999999999945,0.34563320966609856,0.35303253687019237,3300.0,15.5159966440794,30.9933636892691,0.490694305948496,,0.007519066900835061,18.259945360703
59,50.2265401691267,0.569235815338212,7.551102782853,0.493487571550797,8.91367550647014,18.7805618756952,12.9238749357688,0.541521343197169,1515.5796930144263,1669.399999999996,0.34723754136167634,0.3547915429852525,3280.0,15.3430080941966,30.913199495119,0.530237494448829,,0.008144969192762346,18.3135549162356
60,50.868101495469,0.570898559608218,7.77789378836989,0.47737456808995,8.51082933754406,18.2869626409753,12.9625747120628,0.545364897880768,1515.0528506882833,1667.4999999999968,0.3493432267121222,0.35660139693750403,3260.0,15.1971116522314,30.8052645166386,0.497585874525761,,0.007668144159743574,18.3900379566043
61,49.5927590983857,0.561790684486316,7.65882490340009,0.514208264115827,9.0894418612504,19.1727430261121,12.8512018206007,0.55903034164883,1514.5258474543493,1665.4999999999986,0.35094755840770075,0.35846081710059097,3240.0,15.04832450721,30.7400031055703,0.519329985200904,,0.008023018464404511,18.4223424020188
62,50.2088318809207,0.564125855224034,7.88605266666936,0.498523805359933,8.6904291613038,18.688125704358,12.9000579476046,0.563852978559558,1513.9986768651534,1663.7999999999902,0.3529529730271734,0.3603686618984069,3220.0,14.8914310802666,30.6753931350547,0.484614607324196,,0.007509911782491802,18.4785611773545
63,49.7756323971958,0.554552142237225,7.91975383166376,0.51125942512358,8.83926969803264,18.9688653449152,12.8624604541459,0.568206706685948,1513.4713325821685,1661.899999999991,0.354457033991778,0.3623238987366057,3200.0,14.7005522595512,30.5986163954502,0.541639538454378,,0.008413164623398231,18.5391918065442
64,49.5862401028158,0.553301608152601,8.00028806754108,0.51868436835646,8.85136422326627,19.0748512567475,12.8361419962164,0.579128376903892,1512.9438083626844,1659.8999999999928,0.35666299007319724,0.36432558191756487,3180.0,14.5409184061477,30.4949174780825,0.513465648826846,,0.008002893529096722,18.610698466943
65,49.3484370104968,0.549871338135843,8.07241244499828,0.526689165514915,8.88450837065716,19.2209996473158,12.809608995634,0.587473027247269,1512.4160980488064,1657.8999999999937,0.35866840469266914,0.36637283640902335,3160.0,14.4638399007829,30.3844093867246,0.500556944903103,,0.007826093572593841,18.6111937675895
66,48.8228393808928,0.542011538449527,8.09179371974639,0.544104609973224,9.0519446317589,19.5977531780632,12.7534112207404,0.596141720375471,1511.888195558015,1655.6999999999957,0.3603730071192217,0.36846484558583487,3140.0,14.2664765030702,30.3133556230035,0.531238871629217,,0.008327933400677487,18.6789290022971
67,49.416528032675,0.54168528578491,8.32187408013366,0.526489721915525,8.66255327530908,19.114200853017,12.8182438012448,0.598424949919973,1511.3600948748983,1654.1999999999962,0.36247869246966785,0.37060084176050107,3120.0,14.1176777071833,30.1961970453584,0.520945372497234,,0.008193541561768384,18.7451798749611
68,50.0496038309997,0.537141362242826,8.55711341119842,0.508237515300051,8.25776958360914,18.6146020454571,12.8790228539547,0.596509397238007,1510.8317900437792,1652.4999999999977,0.364584377820115,0.37278009872705337,3100.0,13.8826245899053,30.0726434030134,0.560513830098329,,0.008845097524038656,18.8542181769829
69,50.2689416950308,0.538734752171655,8.71425443357975,0.504131001497522,8.07387413727421,18.4111133652879,12.8826180599218,0.60633255523645,1510.0185458384433,1650.3999999999987,0.3669908753634817,0.37481298449949796,3080.0,13.7642574133844,29.9734276149005,0.511678832439272,,0.008105161293192971,18.8806361392758
70,50.9467115239216,0.538695371625315,8.95241243840642,0.486452278076475,7.66919105557399,17.8822273572162,12.9139517551681,0.610358220011838,1509.0008936544793,1648.0999999999908,0.3690965607139273,0.37673607500669193,3060.0,13.5851997366272,29.8659337521592,0.488401919569929,,0.007762268270342161,18.9804645916437
71,49.6324429389832,0.529975502117962,8.83400016590063,0.523945953507757,8.23637391191168,18.7970523940742,12.821722073658,0.624487059846582,1507.9032034055174,1646.2999999999915,0.3708011631404792,0.37862560372376153,3040.0,13.477072676625,29.7485178206444,0.514670277877218,,0.008201916778919807,19.0097392248534
72,50.2831659092554,0.530848188997476,9.07175892789631,0.505953318276422,7.83992840589265,18.2757549288456,12.8628979603783,0.629692360457836,1506.7540741683379,1644.1999999999925,0.37290684849092604,0.38049860885735237,3020.0,13.3293512864975,29.6403288163439,0.479888417672747,,0.007673303768352213,19.0904314794858
73,49.786686614794,0.523031686700804,9.09931623575487,0.51984539094362,8.0144647663462,18.5948081765887,12.8263321890682,0.63551493980364,1505.5669733730256,1642.1999999999935,0.3745111801865037,0.38236302651047177,3000.0,13.1954802889547,29.5169988755348,0.518123750569285,,0.008305927389696778,19.1493970849412
74,50.4246011162846,0.521858201585291,9.33471967658155,0.502243455156397,7.62706362735082,18.0857982237026,12.864931430589,0.638784268749713,1504.3497685461732,1639.9999999999936,0.3766168655369502,0.3842234832272873,2980.0,13.0074794469886,29.4050096167315,0.507259718360457,,0.008159236261226594,19.2502512179194
75,50.4365392741438,0.52189422202211,9.45293090507617,0.503101418097233,7.57151031214785,18.0172048016008,12.846319483217,0.65049958369498,1503.1076081132635,1637.6999999999948,0.3786222801564231,0.3860830210578564,2960.0,12.8829119112422,29.3042607178914,0.466567714427535,,0.007528928746611836,19.3162596564388
76,49.9079825722508,0.515498192250165,9.47793276353973,0.518718305401117,7.75507753497672,18.3564765982862,12.8095125616777,0.658801471617664,1501.8441120503041,1635.6999999999957,0.38012634112102855,0.38794380242355553,2940.0,12.7392210369907,29.2274762797864,0.493555098294919,,0.007983744715220323,19.3597475849278
77,48.6152826586239,0.508059034378154,9.35724005917377,0.559534371596848,8.31798850853343,19.2821473866614,12.6826227470666,0.677125233965914,1500.5619561907786,1633.0999999999972,0.3818309435475774,0.3898074527019932,2920.0,12.6084339216642,29.1192151839606,0.50260780673081,,0.008152600271383766,19.4197430876445
78,49.1866091149236,0.506326145160406,9.5887777067091,0.540785342469256,7.95035985378903,18.8053401695531,12.7438875920017,0.677914075393778,1499.2631930223033,1631.299999999997,0.3837360874360779,0.3916752467369732,2900.0,12.5506211888985,28.9965180201634,0.492091099634156,,0.008006688897399226,19.4207696913039
79,47.9022890528579,0.498651550295957,9.46257942618893,0.584211256581983,8.51841811517864,19.7477808114634,12.5878739409326,0.698195846500623,1497.9494424918848,1628.099999999999,0.38544068986262847,0.39354821894890823,2880.0,12.3845218740994,28.8945007544458,0.49927094582356,,0.008146042516292373,19.5117064256313
80,48.49994201837,0.496119293922534,9.70443226341614,0.562946048490057,8.12956493087675,19.2400981938286,12.6708893090903,0.696007942005622,1496.6220125573234,1626.5999999999904,0.38734583375112824,0.3954272324430705,2860.0,12.3218571968228,28.7641149053617,0.505874497171379,,0.008279451672199331,19.5081534006441
81,49.1246201463344,0.495096210582925,9.94738765285055,0.543173450575535,7.74137948710196,18.7168229919371,12.7322122470959,0.699307813521572,1495.2819790430444,1624.6999999999903,0.38945151910157355,0.3973130245187144,2840.0,12.1602573502321,28.6464516961278,0.493611210759672,,0.008106605530623607,19.5896797428805
82,49.0337566779952,0.49113502668892,10.0507220079298,0.545876412191368,7.72737370885939,18.726840565034,12.7188676627316,0.705427938569809,1493.9302405967323,1622.3999999999915,0.3912563922590999,0.3992062378249304,2820.0,12.0759932502119,28.5297880780162,0.497540929398169,,0.008195370275048085,19.6066777423737
83,48.1143321919973,0.485961623659374,9.99777820807653,0.577302380467605,8.11215412605173,19.3787434182193,12.6102773631512,0.723450688376961,1492.5675577203742,1619.4999999999932,0.393161536147598,0.40110744238702,2800.0,11.9635097160651,28.4269895808063,0.491252459259955,,0.00811719199041564,19.6382482438687
84,48.6994008428657,0.483787529236065,10.2363433872922,0.556905377157567,7.73956889135065,18.8805199685249,12.6801651728818,0.723308830691104,1491.1945812336537,1617.699999999993,0.39506668003609713,0.403017151606529,2780.0,11.9004945656891,28.3003824224261,0.485898319656436,,0.008054008282055955,19.6432246922284
85,47.428580246584,0.476041720904243,10.1129598175142,0.601621751851981,8.29258683815487,19.8263854365468,12.5169953700839,0.744828818359974,1489.8118735041376,1614.1999999999953,0.3967712824626485,0.40493583415691475,2760.0,11.7093259782226,28.1982785184728,0.49844959715877,,0.008285398888942311,19.7539459061459
86,48.0354036703904,0.473281275614117,10.3610078021986,0.578791437320645,7.901692699207,19.2998534018396,12.6084757567569,0.741493956672718,1488.4199245934585,1612.6999999999948,0.3986764263511486,0.40686392300808827,2740.0,11.6439373278859,28.0636628662883,0.508757494649752,,0.008483533344167956,19.753642311176
87,48.6660531799716,0.47126317929397,10.6090532629514,0.557586317907989,7.51283595811037,18.761704012588,12.6785798420118,0.742924247164874,1487.0191647470729,1610.7999999999956,0.4007821117015947,0.40880182239550866,2720.0,11.466552022154,27.9402169686385,0.51038843614016,,0.008540636481595722,19.8428425730673
88,49.2972189626871,0.470098701174592,10.8523885138305,0.537790040580921,7.13685484903085,18.2308041831425,12.7265083519882,0.748336397565422,1485.6099742009462,1608.4999999999968,0.4028877970520416,0.41074991328775456,2700.0,11.2957721954603,27.8259763862705,0.489793507656102,,0.00822491196735689,19.938457910613
89,49.2010325853286,0.46545172381849,10.9578584034236,0.540294158171391,7.1235546947652,18.2415371968363,12.7171359660591,0.753135271597264,1484.1926909841955,1606.0999999999972,0.40469267020956606,0.41270855773752674,2680.0,11.1899503386818,27.7041524973564,0.506402301146278,,0.008529599143444134,19.9694948628155
