,La,Ce,Pb,Nd,Sr,Ti,Yb,K,Na,Na_new
162,8.467521562458709e-07,0.0017236249535272086,2.633722339854814e-05,0.6207568158206009,0.02016723119161923,0.1791029285019844,0.9915359564167461,3.9441004288815135e-06,0.020687844975575662,0.6357445393023318
163,7.507690497999637e-07,0.001597266077966276,2.4406442617481268e-05,0.6027702033182163,0.018483181508966006,0.17674519289473217,0.9905986597411933,3.544637112498518e-06,0.019947705069822453,0.6224299784270939
164,6.654049535590708e-07,0.0014807908568664626,2.2626685419012136e-05,0.5857432416822895,0.016957565718241103,0.17439729427477904,0.989255899969703,3.1876993153478465e-06,0.019249228805070715,0.6101010321265475
165,5.886015165488677e-07,0.0013723501171387913,2.096969618718015e-05,0.5696699847347186,0.015556404951396532,0.1720899644272337,0.9881156825425071,2.8644730236348443e-06,0.01858313991391151,0.5984626811277308
166,5.170766226883938e-07,0.0012644556323789609,1.9321053805450994e-05,0.5519869704053253,0.014151870579361889,0.16969913992481003,0.9871532391208752,2.5507087526942633e-06,0.01787244143364998,0.5844380944266678
167,4.5350713643568625e-07,0.0011639163267012343,1.778479955910203e-05,0.5346838823307342,0.012858628257920742,0.167317590493852,0.9861279068791787,2.267767899094831e-06,0.017182708698971358,0.5703374676500427
168,3.9646451428190946e-07,0.001069320736099107,1.6339366086403996e-05,0.5176068985339843,0.011655707320219736,0.16493132458971121,0.9851428621196358,2.010094701677426e-06,0.016506422796888045,0.5561584546136291
169,3.448600037904007e-07,0.0009794609689751201,1.4966296639687725e-05,0.5005301912496078,0.010526438118979665,0.1625056128374728,0.9840672271719184,1.7733827022564479e-06,0.015836248684722182,0.5414682893066419
170,3.022259394490385e-07,0.0009045950263299824,1.3822334867520936e-05,0.4871570615977405,0.009629284946494869,0.16019781643526,0.9817815788774327,1.584392105967094e-06,0.015293475460075633,0.5327302022421226
171,2.629533014247728e-07,0.0008293790128492533,1.267302396543849e-05,0.47179717318948333,0.008706501080559119,0.15788629430604204,0.9807099363832489,1.398719640158685e-06,0.014691879176868154,0.5189128887306514
172,2.2654451365991845e-07,0.0007557490714350136,1.1547948459957748e-05,0.45572354854266234,0.007811866565480768,0.15543852701711797,0.9790937340393715,1.2229926008379712e-06,0.014074598233540448,0.5046404869857546
173,1.9515149198688413e-07,0.0006887984689779489,1.0524934160953368e-05,0.44038261800770184,0.0070102235877107025,0.15303504115136388,0.9774388530839838,1.0692503416486358e-06,0.013487821277354116,0.49139085117503717
174,1.681991018740483e-07,0.0006282775466745363,9.600166247997995e-06,0.42593706409202736,0.006298254509445025,0.15068453023998782,0.975618136579261,9.357176239247851e-07,0.012937285118520643,0.47853807512722285
175,1.4452817351804694e-07,0.0005721973391101519,8.743253059408087e-06,0.4119006181268663,0.005647097317812103,0.14834154303862812,0.9737163971361673,8.164970441726242e-07,0.012404756042712189,0.46617383012155855
176,1.2297467422480695e-07,0.0005168885560860961,7.89812734257192e-06,0.3964307391204844,0.005001149799989264,0.14594786461080111,0.9726022286756316,7.029664753005937e-07,0.011832763720659953,0.4505797835545644
