,Ce,K,La,Na,Nd,Pb,Sr,Ti,Yb,Na_new
104,0.06830255689110702,0.0005436870995362398,0.00028583162070656564,0.1230428257358086,2.646413458645586,0.00104367234638364,1.1254045807535658,0.36648463693227484,1.0953001751434166,0.9969878879764423
105,0.06584947798808558,0.0005195126579114008,0.0002697266378423513,0.12091145756910322,2.6089232276319696,0.0010061889675598828,1.084765192997409,0.36337288361286796,1.0931478750872845,1.0025195007237209
106,0.0632285527666776,0.0004935007339458179,0.00025333409039805945,0.11843396714455595,2.5647456138009193,0.0009661408741937169,1.039705387469988,0.3601237557769906,1.091799271609278,1.0048618381068268
107,0.06102816910391371,0.00047221836122505475,0.00023966032337008588,0.11641257268231182,2.5288466045623785,0.0009325187129630291,1.0030544077648484,0.3571650902417798,1.0898215036584495,1.0102166346478134
108,0.058681440228000335,0.0004495380698800708,0.0002255454956957424,0.11416459748190398,2.4878335233754814,0.0008966603769983085,0.9633462528898296,0.35396235622561284,1.0875713457320382,1.0133403423159963
109,0.056438535936445995,0.00042807612359315486,0.00021232525262619787,0.11198023094250062,2.447929688541415,0.0008623884947844051,0.9254721948416785,0.35080532107949347,1.0853111018358177,1.016690591096983
110,0.05426299238361698,0.000407444783010575,0.00019973763834564185,0.10982883454800951,2.408594666374889,0.0008291458938073915,0.8887973857171675,0.3476552973636561,1.0830233963758316,1.0201668551324483
111,0.05210874504815833,0.00038704281433758064,0.0001875769135375401,0.10761695270264646,2.3688094500446426,0.0007962287019243219,0.8519919011780877,0.3446058508030201,1.081765630094718,1.0201500272444424
112,0.050010754023605324,0.0003673664903291299,0.00017596250753286564,0.10542705910429037,2.3293392451255692,0.000764171114112816,0.816221935246715,0.341546736554708,1.0804828181390012,1.020150155129572
113,0.04803496381340483,0.0003490464369434185,0.00016539323903293465,0.10329243965350224,2.290300427525762,0.0007339807713423499,0.7824196862683155,0.3385492291354835,1.079100033680513,1.0197740753266116
114,0.046378773357077976,0.0003339667391512102,0.00015670025552959297,0.10148454746288738,2.2579286233398004,0.0007086739562202078,0.7544195185373029,0.3359333567972153,1.0781086908151785,1.0217832266560833
115,0.044711864739498265,0.0003189885831553927,0.00014814440412300476,0.09966093398653138,2.2239173275802906,0.0006832033661383446,0.7264745021729279,0.3331377155093967,1.0760472545923292,1.0225770402098908
116,0.04291556602412951,0.00030276012621206815,0.00013908083745972687,0.09761711374565248,2.186350097707351,0.000655755677788058,0.6957990003481044,0.33021770072653944,1.0748518542408911,1.021668537153694
117,0.04115777907140889,0.00028703850372317763,0.0001303677294985915,0.09558758948966158,2.148987438376715,0.0006288964544018347,0.6658766382399187,0.32727283073525415,1.0736134415897935,1.0207600682182965
118,0.03952580575348503,0.0002726031290542309,0.00012254694494699962,0.09363088015268604,2.1127409603432246,0.0006039596804437451,0.6379715242296008,0.32444726494441245,1.0725425141131448,1.019897323450083
119,0.03796603047037429,0.0002589819303978454,0.00011519638134051835,0.09175191409983907,2.077881901289576,0.0005801261022637847,0.6115069531974289,0.3216837209333694,1.0714860074471226,1.0185803555361082
120,0.036289130853008375,0.00024440219418583517,0.0001073696587300329,0.08970406546590069,2.039766467430735,0.0005545028483481764,0.5830573010299441,0.31862858750883943,1.0701932152631526,1.0167576431925813
121,0.034761150108734824,0.00023131674024208052,0.0001004226166996299,0.0877933321124764,2.004112379012924,0.0005311550950400915,0.5572603962597039,0.31568671862545694,1.0687486749153927,1.016391603681452
122,0.033380640962960534,0.00021966442682811178,9.435749339288707e-05,0.08601986488906338,1.9708322000917124,0.0005100607277871735,0.5339612896598565,0.31296537791307966,1.0675749024751224,1.0154210550060214
123,0.03208324424964635,0.00020882968494127034,8.882413532183966e-05,0.08429792454907697,1.9383527106313942,0.0004902363297908617,0.5120020625716645,0.31032508616094007,1.0665188676997817,1.0145543270877384
124,0.03080330555812686,0.00019825696315799464,8.341280745344794e-05,0.08260420643792088,1.9064869453414224,0.00047067869273878136,0.4905429800628019,0.3076663171937957,1.0654318099663609,1.0132318239524334
125,0.029444758163726808,0.00018707087591433955,7.779691835450813e-05,0.0807446381706247,1.8711368181035934,0.0004499199040297822,0.4675712655449952,0.30477476337624204,1.0642665756367307,1.010884794601295
126,0.028160913709494327,0.00017665521400171157,7.258295658050291e-05,0.07897405042446386,1.8374949226932007,0.000430302586392953,0.44606569937057855,0.3019327310705792,1.0629931111353668,1.0089688919784225
127,0.026930960156211232,0.0001668026852948143,6.768912088557036e-05,0.0772471432978062,1.804593775759159,0.0004115087290422774,0.42556556925888167,0.2990719477226267,1.0614784609919898,1.008076007576951
128,0.025803798045455916,0.00015788479113129736,6.338373486233992e-05,0.07559710583796235,1.7728966803670205,0.0003942855388949126,0.40665672175730333,0.2963973553820817,1.06035906695886,1.006278662885581
129,0.02478953492209097,0.00014998651115750213,5.9616060581724526e-05,0.07407862641534775,1.7436616052633072,0.0003787874606092003,0.38972413582384025,0.29388807652224325,1.059282867579494,1.0052362748698669
